business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Lipee Shah Ent Specialist - Voice & Swallowing Specialist | Ear Nose Throat & Ent Doctor In Goregaon,ENT Clinic,ENT Specialist,ENT Specialist,626136,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Kilarajakularaman SO, Gopalapuram BO, RReddiapatti BO",+91 85509 01352,https://drlipeeshah.com/,4.9,80,"Kapadia Hospital, Mahatma Gandhi Rd, Shri Nagar, Goregaon West, Mumbai, Maharashtra 400104","Shri Nagar, Goregaon West",19.1630747,72.8434103,ChIJKyNzAnm35zsRavtM0Hf2XJ4,https://www.google.com/maps/place/?q=place_id:ChIJKyNzAnm35zsRavtM0Hf2XJ4,part_261,2026-09-20 19:25:38
