business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
HealthAssure - Ashok Hospital | Diagnostic centre Rajapalayam| Imaging And Diagnostics | Blood Tests & Ultrasound,Diagnostic Center,Diagnostic center,Diagnostic center,626117,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Rajapalayam HO, Pudupalayam SO Virudhunagar, Rajapalayam Ambalapuli Bazzar SO",+91 94431 84149,https://www.healthassure.in/,,,"690-693, Tenkasi Rd, Thoppupatti, Rajapalayam, Tamil Nadu 626117",Thoppupatti,9.447491099999999,77.5537629,ChIJLeXG_lXpBjsRHLA6NSzDSLY,https://www.google.com/maps/place/?q=place_id:ChIJLeXG_lXpBjsRHLA6NSzDSLY,part_261,2026-09-20 19:14:31
