business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Khadi Gudown,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",N/A,N/A,4.2,5.0,"X622+GRV, Madurai, Othakadai, Tamil Nadu 625107",626004,9.951365599999999,78.2020467,ChIJrT2DgAfEADsRgB9Df7hJcss,https://www.google.com/maps/place/?q=place_id:ChIJrT2DgAfEADsRgB9Df7hJcss,part_261,2026-09-20 19:03:05
Bharath Khadi Vastralayam,Handloom and Khadi Store,Men's clothing store,"Men's clothing store, Carpet wholesaler, Clothes and fabric manufacturer, Clothing store, Costume store, Handicraft, Saree Shop, Underwear store, Window treatment store",626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 98943 52382,N/A,4.7,50.0,"155, Nethaji Rd, Valaiyal Kadai, Madurai Main, Madurai, Tamil Nadu 625001","Valaiyal Kadai, Madurai Main",9.917809,78.1177941,ChIJJVVw8oPFADsRMvw0Yk7yXPs,https://www.google.com/maps/place/?q=place_id:ChIJJVVw8oPFADsRMvw0Yk7yXPs,part_261,2026-09-20 19:03:05
Madurai Khadi Bhavan,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 99946 00707,N/A,4.0,33.0,"58/49, West Tower Steet West Tower Steet, Tamil Nadu 625001",Madurai Main,9.9191966,78.1172198,ChIJU6p3GoTFADsRa-B7TRzos10,https://www.google.com/maps/place/?q=place_id:ChIJU6p3GoTFADsRa-B7TRzos10,part_261,2026-09-20 19:03:05
Tiruchirapalli Sarvodaya Sangh,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 452 233 9758,N/A,4.3,251.0,"108, Tirupparankunram Rd, Periyar, Madurai Main, Madurai, Tamil Nadu 625001","Periyar, Madurai Main",9.913366,78.1123405,ChIJlZq81obFADsRAHB5YZw8iuc,https://www.google.com/maps/place/?q=place_id:ChIJlZq81obFADsRAHB5YZw8iuc,part_261,2026-09-20 19:03:05
TAMILNADU KHADI VASTHIRALAYAM,Handloom and Khadi Store,Fabric store,"Fabric store, Fabric wholesaler",626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 99658 65987,N/A,4.7,3.0,"97, Big Bazaar St, Singarathope, Devathanam, Tiruchirappalli, Tamil Nadu 620008","Singarathope, Devathanam",10.822504499999999,78.6972079,ChIJD6LPA6r1qjsRkP5X32a6L7g,https://www.google.com/maps/place/?q=place_id:ChIJD6LPA6r1qjsRkP5X32a6L7g,part_261,2026-09-20 19:03:05
Khadi Bhawan,Handloom and Khadi Store,Clothing store,"Clothing store, Bedding store",626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 452 231 5639,N/A,3.8,5.0,"67, Kamarajar Street, Madurai, Tamil Nadu 625001",626004,9.9175635,78.1271429,ChIJQaHdHpzFADsRmGpSUmzlFvU,https://www.google.com/maps/place/?q=place_id:ChIJQaHdHpzFADsRmGpSUmzlFvU,part_261,2026-09-20 19:03:05
Sri Mahalakshmi Handloom Weaving Centre,Handloom and Khadi Store,Clothes and fabric manufacturer,Clothes and fabric manufacturer,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 94885 67554,N/A,4.1,84.0,"Sree Mahalakshmi Handloom Weaving Centre 19/6,K.M.Street, road, opp. kanadukathan, G. H, Kanadukathan, Tamil Nadu 630103",G. H,10.175510899999999,78.7825235,ChIJKc2CRTdkADsRawBxhA3ZIOA,https://www.google.com/maps/place/?q=place_id:ChIJKc2CRTdkADsRawBxhA3ZIOA,part_261,2026-09-20 19:03:05
Khadi Gramodya bhavan,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",N/A,N/A,4.0,1.0,"PVC2+2FJ, Rte Number 2 Virudhunagar via Vadamalaikurichi, T.Kallupatti, Tamil Nadu 625702",626004,9.720077999999999,77.8511386,ChIJUY_rADEqBzsRkWC3nV_KbPM,https://www.google.com/maps/place/?q=place_id:ChIJUY_rADEqBzsRkWC3nV_KbPM,part_261,2026-09-20 19:03:05
Maha Ganapathy Hand - Loom Silk Khadi Bhavan,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",N/A,N/A,,,"18, W Chitrai St, Madurai Main, Madurai, Tamil Nadu 625001",Madurai Main,9.9192504,78.11795959999999,ChIJoVHpQQDFADsR7cObe9Y5cQI,https://www.google.com/maps/place/?q=place_id:ChIJoVHpQQDFADsR7cObe9Y5cQI,part_261,2026-09-20 19:03:05
Khloths,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 83000 60150,https://www.khloths.com/,5.0,92.0,"54/7, Main Road, King Colony, Dalmiapuram, Kallakudi, Tamil Nadu 621651",King Colony,10.972534,78.94950759999999,ChIJoy-fBljnqjsRVPz8EOQIpLc,https://www.google.com/maps/place/?q=place_id:ChIJoy-fBljnqjsRVPz8EOQIpLc,part_261,2026-09-20 19:03:06
Murugan khadi depot,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 99949 91887,http://www.ethazhdhoties.com/,4.9,,"12, vittaldas sait street, near old bus stand, Karuvampalayam, Tiruppur, Tamil Nadu 641604",Karuvampalayam,11.1003261,77.3469537,ChIJ16HfyjAHqTsR12IwJuzzG20,https://www.google.com/maps/place/?q=place_id:ChIJ16HfyjAHqTsR12IwJuzzG20,part_261,2026-09-20 19:03:07
Kandhasara patti Hand Loom Weavers Co-op Society,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 97866 97084,N/A,5.0,,"V37G+WV9, Kandhasara patti, Tamil Nadu 639005",626004,10.8647762,78.0772343,ChIJ-9768e0kqjsRYUw9rCbbdow,https://www.google.com/maps/place/?q=place_id:ChIJ-9768e0kqjsRYUw9rCbbdow,part_261,2026-09-20 19:03:07
Khadi Gramodyog Bhavan,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",N/A,N/A,4.0,,"VF2P+767, Aranmanai Vaasal, Sivaganga, Tamil Nadu 630561",Aranmanai Vaasal,9.850663899999999,78.4855446,ChIJOcmZvlf7ADsRegwQnHTb_8E,https://www.google.com/maps/place/?q=place_id:ChIJOcmZvlf7ADsRegwQnHTb_8E,part_261,2026-09-20 19:03:07
kadhi Centre,Handloom and Khadi Store,Linens store,Linens store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 94439 05424,http://www.sriramcompany.co.in/,4.8,,"4163, S Main St, Melaraja Vidi, Brindavan, Pudukkottai, Tamil Nadu 622001","Melaraja Vidi, Brindavan",10.3806745,78.82181039999999,ChIJx75UejN4ADsR-kh9GB329Kc,https://www.google.com/maps/place/?q=place_id:ChIJx75UejN4ADsR-kh9GB329Kc,part_261,2026-09-20 19:03:07
Yarn Khadi,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 90951 37291,N/A,5.0,,"5, Main Rd, Nalankulam, Thirunallar, Puducherry, 609607",Nalankulam,10.9265337,79.7905163,ChIJlfMjLx0XVToRWyp-uGTr7uA,https://www.google.com/maps/place/?q=place_id:ChIJlfMjLx0XVToRWyp-uGTr7uA,part_261,2026-09-20 19:03:07
Janata Khadi Bhandar,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 98222 45664,N/A,4.1,,"593, Laxmi Rd, opposite canara bank, Sadashiv Peth, Pune, Maharashtra 411030",Sadashiv Peth,18.513993499999998,73.8507121,ChIJ6aFpBXHAwjsRfjC0cggRhgs,https://www.google.com/maps/place/?q=place_id:ChIJ6aFpBXHAwjsRfjC0cggRhgs,part_261,2026-09-20 19:03:07
Gandhi Khadi Bhandar,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 97652 02584,N/A,3.9,,"Kunte Chowk, Laxmi Rd, Sadashiv Peth, Pune, Maharashtra 411030",Sadashiv Peth,18.5144148,73.85278199999999,ChIJ51Tsz3HAwjsRwD5bnydQBhI,https://www.google.com/maps/place/?q=place_id:ChIJ51Tsz3HAwjsRwD5bnydQBhI,part_261,2026-09-20 19:03:07
Swadesi Khadi Bhandar,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 98661 69009,N/A,4.1,,"39-1-64, MG Rd, beside Joyallukas Jewelry, near The Gateway Hotel, Labbipet, Vijayawada, Andhra Pradesh 520010",Labbipet,16.5023507,80.64058109999999,ChIJ19G2DP7vNToRS3eISiw-ueE,https://www.google.com/maps/place/?q=place_id:ChIJ19G2DP7vNToRS3eISiw-ueE,part_261,2026-09-20 19:03:07
Balaji Khadi Bhandar,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 81255 17653,N/A,4.4,,"Shop No 6, Sai Niketan Apartment, Number 1 B St, beside Sri Sai Baba Temple, Hyderabad, Bhagya Nagar Colony, Kukatpally, Hyderabad, Telangana 500072","Hyderabad, Bhagya Nagar Colony, Kukatpally",17.4944801,78.40185389999999,ChIJE1rgQ-uRyzsRJiYNv1XSbZ0,https://www.google.com/maps/place/?q=place_id:ChIJE1rgQ-uRyzsRJiYNv1XSbZ0,part_261,2026-09-20 19:03:07
SONIPAT HANDLOOM,Handloom and Khadi Store,Clothing store,Clothing store,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 90413 51584,N/A,4.9,,"RAILWAY ROAD SUBHASH MARKET, near SINGH SABHA GURUDWARA, Hoshiarpur, Punjab 146001",Hari Nagar,31.532891499999998,75.9120094,ChIJoYPm-HbjGjkRGBS6b8X3qCA,https://www.google.com/maps/place/?q=place_id:ChIJoYPm-HbjGjkRGBS6b8X3qCA,part_261,2026-09-20 19:03:07
Geethakrishna spinning mills,Handloom and Khadi Store,Manufacturer,Manufacturer,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 4563 230 867,N/A,4.8,,"NH 744, Rajapalayam, Melapattamkarisalkulam, Tamil Nadu 626110",626004,9.4755859,77.5716988,ChIJm_wX-r3CBjsRq5qOtSOEZNI,https://www.google.com/maps/place/?q=place_id:ChIJm_wX-r3CBjsRq5qOtSOEZNI,part_261,2026-09-20 19:03:07
Sandhya Spinning Mills,Handloom and Khadi Store,Textiles,Textiles,626004,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Palavanatham SO, Kullursandai BO, Malaipatti BO",+91 4563 235 009,http://www.sandhyaspinningmill.co.in/,4.1,,"77, Teachers Colony Main Rd, Raja Nagar, Kr Nagar, Samsigapuram, Tamil Nadu 626108","Raja Nagar, Kr Nagar",9.4245395,77.5721133,ChIJfxkD6w_CBjsRtL4Jt1aDZcU,https://www.google.com/maps/place/?q=place_id:ChIJfxkD6w_CBjsRtL4Jt1aDZcU,part_261,2026-09-20 19:03:07
