business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Berlin Machineries | CNC Wirecut, Spark EDM, EDM Drill, Lathe, Grinder – Pune, Mumbai, Delhi, Bangalore, Chennai",CNC Machining and Laser Cutting,Manufacturer,"Manufacturer, Exporter, Industrial equipment supplier, Mailing machine supplier, Metal machinery supplier",626122,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,Settiyarpatti SO,+91 88741 57222,https://www.berlinmachines.com/,4.6,,"Berlin Machineries Private Limited Gat No 45/2/3, Behind Zomato Godown Beside Omega Door Chimbli Phata, Maharashtra 412105","Gaikwad Vasti, Moshi",18.6945706,73.85139199999999,ChIJ4W1PJX64wjsR1QbDxs0ho2g,https://www.google.com/maps/place/?q=place_id:ChIJ4W1PJX64wjsR1QbDxs0ho2g,part_261,2026-09-20 19:17:21
