business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Ozone India | Sornam glass house | Virudhunagar, Tamil Nadu",Hardware Store,Hardware store,"Hardware store, Door supplier, Home improvement store, Locks Supplier",626103,Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,"Erichanatham SO, Pavali BO, Pudukottai BO",+91 75983 42410,https://stores.ozone.in/ozone-india-sornam-glass-house-virudhunagar-tamil-nadu-726b7273,,,"10- D5, 133, Pullalakottai Rd, near Lakshmi kalyanamandapam, Nuruji Nagar, Sivagami Puram, Virudhunagar, Madurai, Tamil Nadu 626001","Nuruji Nagar, Sivagami Puram",9.5929675,77.9514545,ChIJgxYmHEYtATsRmu4wxFpogd0,https://www.google.com/maps/place/?q=place_id:ChIJgxYmHEYtATsRmu4wxFpogd0,part_261,2026-09-20 19:05:45
