business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
"Indian Healthcare BPO, Vellore",Healthcare Clinic Chains,Medical billing service,"Medical billing service, BPO Placement Agency, Charter school, Coaching Center, Consultant, Educational institution, Training center, Unemployment office",632001,Tamilnadu Circle,Chennai City Region,Vellore Division,"Vellore H.O, Kasba S.O (Vellore), Kosapet S.O (Vellore)",+91 98400 14983,http://indianhealthcarebpo.com/,4.6,281.0,"17A, 1st floor, City Centre Complex, Officer's Line, opp. Maharani Ice Cream, near Raja Theater, Vellore, Tamil Nadu 632001","Vasanthapuram, Kosapet",12.9129332,79.1312961,ChIJZc53RpU4rTsRpZ0lnWmjl7M,https://www.google.com/maps/place/?q=place_id:ChIJZc53RpU4rTsRpZ0lnWmjl7M,part_270,2026-09-20 19:01:52,1649
India Healthcare Solutions Pvt. Ltd.,Healthcare Clinic Chains,Consultant,"Consultant, Medical billing service",632001,Tamilnadu Circle,Chennai City Region,Vellore Division,"Vellore H.O, Kasba S.O (Vellore), Kosapet S.O (Vellore)",+91 416 222 9166,http://www.indiahealthcaresolutions.com/,3.7,106.0,"2nd Floor, 49/50, New Bypass Road, Samuel Nagar, Thottapalayam, Vellore, Tamil Nadu 632004","Samuel Nagar, Thottapalayam",12.9333633,79.14033649999999,ChIJf5-ahJA4rTsRShF1juKIbJk,https://www.google.com/maps/place/?q=place_id:ChIJf5-ahJA4rTsRShF1juKIbJk,part_270,2026-09-20 19:01:52,1650
MedPlus Katpadi Vellore,Healthcare Clinic Chains,Pharmacy,Pharmacy,632001,Tamilnadu Circle,Chennai City Region,Vellore Division,"Vellore H.O, Kasba S.O (Vellore), Kosapet S.O (Vellore)",+91 40 6700 6700,https://www.medplusmart.com/,3.8,,"14, Chennai Salai, Old Katpadi, Solai Nagar, Katpadi, Vellore, Tamil Nadu 632007","Old Katpadi, Solai Nagar, Katpadi",12.968976099999999,79.1451314,ChIJvRh8RQ5HrTsRPdknjSUrEbw,https://www.google.com/maps/place/?q=place_id:ChIJvRh8RQ5HrTsRPdknjSUrEbw,part_270,2026-09-20 19:01:54,1651
MedPlus Kannamangalam Koot Road Arcot,Healthcare Clinic Chains,Pharmacy,"Pharmacy, Drug store, General store, Medical supply store, Sports nutrition store, Vitamin & supplements store",632001,Tamilnadu Circle,Chennai City Region,Vellore Division,"Vellore H.O, Kasba S.O (Vellore), Kosapet S.O (Vellore)",+91 86883 21466,https://www.medplusmart.com/,4.2,,"Ground Floor, Shop No.1&2, Door, 34M, Vellore Main Rd, Arcot, Tamil Nadu 632503",632001,12.903836,79.3136547,ChIJ19A6t8U1rTsRkGPCKeL5gJQ,https://www.google.com/maps/place/?q=place_id:ChIJ19A6t8U1rTsRkGPCKeL5gJQ,part_270,2026-09-20 19:01:54,1652
Suraksha Healthcare Solutions,Healthcare Clinic Chains,Diagnostic center,"Diagnostic center, Home health care service, Medical clinic",632002,Tamilnadu circle,Chennai City Region,Vellore Division,"Chitteri B.O, Edayansathu B.O, Palamathi B.O",+91 86880 46500,N/A,1.5,,"No2, 4th East Main Rd, Suthanthira Ponvizha Nagar, Gandhinagar West, Gandhi Nagar, Vellore, Tamil Nadu 632006","Suthanthira Ponvizha Nagar, Gandhinagar West, Gandhi Nagar",12.9469712,79.1336251,ChIJgZju6Is5rTsRMMwRDYCc0Qw,https://www.google.com/maps/place/?q=place_id:ChIJgZju6Is5rTsRMMwRDYCc0Qw,part_270,2026-09-20 19:02:30,5387
vellore cold chain vaccines,Healthcare Clinic Chains,Medical Center,Medical Center,632004,Tamilnadu Circle,Chennai City Region,Vellore Division,"Vellore Fort S.O, Bakiyath S.O, CHRISTIAN MEDICAL COLLEGE HOSPITAL S.O",N/A,N/A,,,"746a, 5th main road, 4th Cross St, RadhaKrishnan Nagar, Katpadi, Vellore, Tamil Nadu 632006","RadhaKrishnan Nagar, Katpadi",12.9464642,79.14362659999999,ChIJt1P3PmZHrTsRTUvferVYHWg,https://www.google.com/maps/place/?q=place_id:ChIJt1P3PmZHrTsRTUvferVYHWg,part_270,2026-09-20 19:03:09,7549
S3 Enterprises,Healthcare Clinic Chains,Surgical supply store,Surgical supply store,632009,Tamilnadu circle,Chennai City Region,Vellore Division,"Alamelumangapuram B.O, Perumugai B.O, Rangapuram B.O",+91 96009 09994,https://www.indiamart.com/s3enterprises-vellore/,4.9,31.0,"NO. 18, EAST OPANAKKARA STREET, STUART PET, Arakkonam, Tamil Nadu 631001",STUART PET,13.087138999999999,79.6646,ChIJsT18-51ZqDsRV-7C2MlLKIE,https://www.google.com/maps/place/?q=place_id:ChIJsT18-51ZqDsRV-7C2MlLKIE,part_270,2026-09-20 19:05:43,13808
SAMUDRA CLINIC,Healthcare Clinic Chains,Medical clinic,Medical clinic,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",+91 79042 76975,N/A,5.0,,"2,3 Ayyappan koil Street, MG Rd, Pattabiram, Tamil Nadu 600072",632010,13.119939899999999,80.0627671,ChIJUX41iSyJUjoR6yCfi9j-txs,https://www.google.com/maps/place/?q=place_id:ChIJUX41iSyJUjoR6yCfi9j-txs,part_270,2026-09-20 19:06:19,16101
New Colony Health Centre,Healthcare Clinic Chains,Hospital,Hospital,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",N/A,N/A,4.6,,"210, Indira Nagar Block 1, Indira Nagar, Sodepur, Barrackpore, Khardaha, West Bengal 700110","Indira Nagar Block 1, Indira Nagar, Sodepur",22.6956275,88.38138169999999,ChIJdc9ApHKc-DkRG4jMUHGtcqg,https://www.google.com/maps/place/?q=place_id:ChIJdc9ApHKc-DkRG4jMUHGtcqg,part_270,2026-09-20 19:06:19,16102
Medcare Health Centre,Healthcare Clinic Chains,Hospital,"Hospital, Dermatologist, General practitioner, Obstetrician-gynecologist, Medical laboratory, Orthopedic clinic, ENT Specialist, Pediatrician, Pharmacy, Pulmonologist",632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",+91 471 358 2084,https://keraladgshippingmedicalcenter.iconify.co.in/,4.4,,"GWW8+XP4, Sreekariyam - Aakkulam Rd, Gowari Nagar, Sreekaryam, Thiruvananthapuram, Keralam 695017","Gowari Nagar, Sreekaryam",8.547358899999999,76.9168402,ChIJAcPGUHS_BTsRT3aox9HQjzQ,https://www.google.com/maps/place/?q=place_id:ChIJAcPGUHS_BTsRT3aox9HQjzQ,part_270,2026-09-20 19:06:19,16103
PHC Waddepally,Healthcare Clinic Chains,Community health center,Community health center,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",N/A,N/A,3.8,,"Ravi Cheruku, 2-9-867, NGO Colony Rd, NGOs Colony, Wadepally, Waddepalle Rural, Hanamkonda, Telangana 506370","NGOs Colony, Wadepally",18.0071628,79.53613969999999,ChIJ0cKHLNxPMzoRptvnujYOrUM,https://www.google.com/maps/place/?q=place_id:ChIJ0cKHLNxPMzoRptvnujYOrUM,part_270,2026-09-20 19:06:19,16104
Ahalya Hospital,Healthcare Clinic Chains,Hospital,Hospital,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",+91 98613 11790,N/A,4.5,,"At, Police Station, near Infocity, Patharagadia, Bhubaneswar, Odisha 751024",Patharagadia,20.3624288,85.7981506,ChIJVVVVFdoIGToREtxAVGKOSV8,https://www.google.com/maps/place/?q=place_id:ChIJVVVVFdoIGToREtxAVGKOSV8,part_270,2026-09-20 19:06:19,16105
THE PRESCRIPTIONS,Healthcare Clinic Chains,Diagnostic center,Diagnostic center,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",N/A,N/A,3.6,,"7WW7+H8, Padumbasan, Dharinda, Uttar Chara Sankarara, Tamluk, West Bengal 721636","Padumbasan, Dharinda",22.2963769,87.9132977,ChIJMTjOWxGVAjoRKqsk9KhjcoM,https://www.google.com/maps/place/?q=place_id:ChIJMTjOWxGVAjoRKqsk9KhjcoM,part_270,2026-09-20 19:06:19,16106
OHHO CARE,Healthcare Clinic Chains,Hospital,Hospital,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",+91 99903 56699,http://ohhocare.com/,4.8,,"K-97, Mahipalpur - Rangpuri Rd, K-Block, Mahipalpur, New Delhi, Delhi 110037","K-Block, Mahipalpur",28.543297,77.123767,ChIJ57SWnj8cDTkRLKw1qcdsh2c,https://www.google.com/maps/place/?q=place_id:ChIJ57SWnj8cDTkRLKw1qcdsh2c,part_270,2026-09-20 19:06:19,16107
"Asha Multi Speciality Clinic:SPECIALIST DOCTORS,BLOOD TEST,DOCTOR HOME VISITS",Healthcare Clinic Chains,Medical Center,"Medical Center, Dermatologist, General practitioner, Obstetrician-gynecologist, Neurologist, Orthoptist, Physiotherapist, Sexologist, STD clinic, Urologist",632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",+91 99998 88555,https://ashahealthclinic.com/,4.7,,"C-2, HUDA Market Road Vigyan Vihar, Urban Estate, Sector 40, Gurugram, Haryana 122003","Urban Estate, Sector 40",28.4504551,77.05669,ChIJYwcDhPUYDTkRYCCqfD0l02U,https://www.google.com/maps/place/?q=place_id:ChIJYwcDhPUYDTkRYCCqfD0l02U,part_270,2026-09-20 19:06:19,16108
Medico Health care,Healthcare Clinic Chains,Specialized clinic,Specialized clinic,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",+91 81002 42872,N/A,4.3,,"15, Kshetra Mitra Ln, Babudanga, Bandhaghat, Mali Panchghara, Howrah, West Bengal 711106","Babudanga, Bandhaghat, Mali Panchghara",22.597704099999998,88.3454589,ChIJV5Yo-8J3AjoRGyHWPT40N1Y,https://www.google.com/maps/place/?q=place_id:ChIJV5Yo-8J3AjoRGyHWPT40N1Y,part_270,2026-09-20 19:06:19,16109
Health Care Clinic,Healthcare Clinic Chains,Medical clinic,Medical clinic,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",+91 87924 82573,N/A,5.0,1.0,"Sri Balaji Krupa Layout, RK Hegde Nagar, Bengaluru, Karnataka 560064","Sri Balaji Krupa Layout, RK Hegde Nagar",13.0760775,77.6334985,ChIJt6GGgekZrjsRZjytJdmYQSA,https://www.google.com/maps/place/?q=place_id:ChIJt6GGgekZrjsRZjytJdmYQSA,part_270,2026-09-20 19:06:20,16110
GLOBAL HEALTH CARE & DIAGNOSTIC,Healthcare Clinic Chains,Medical clinic,Medical clinic,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",+91 98155 00452,N/A,,,"Barati Colony, Thapar Nagar, Ludhiana, Punjab 141008","Barati Colony, Thapar Nagar",30.945863099999997,75.84402519999999,ChIJC01r0nqEGjkR4qQ5FBYaISM,https://www.google.com/maps/place/?q=place_id:ChIJC01r0nqEGjkR4qQ5FBYaISM,part_270,2026-09-20 19:06:20,16111
Health Care Clinic,Healthcare Clinic Chains,Medical clinic,Medical clinic,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",N/A,N/A,2.0,1.0,Madhya Pradesh 452016,632010,22.667977999999998,75.9359837,ChIJjaSqP3vjYjkR9NfRRsPNp_E,https://www.google.com/maps/place/?q=place_id:ChIJjaSqP3vjYjkR9NfRRsPNp_E,part_270,2026-09-20 19:06:20,16112
HOME HEALTH CARE CLINIC,Healthcare Clinic Chains,Medical clinic,Medical clinic,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",N/A,N/A,,,"Kamrai, Punjab 144622",632010,31.544303399999997,75.51825649999999,ChIJ0RHOD6OyGzkRosBOvfRr_ZQ,https://www.google.com/maps/place/?q=place_id:ChIJ0RHOD6OyGzkRosBOvfRr_ZQ,part_270,2026-09-20 19:06:20,16113
Health Care Clinic,Healthcare Clinic Chains,Medical clinic,Medical clinic,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",N/A,N/A,,,"Tarkiya, Rajasthan 327601",632010,23.166705,74.18213589999999,ChIJryKkB5jXYDkRDdGrgwUBM5U,https://www.google.com/maps/place/?q=place_id:ChIJryKkB5jXYDkRDdGrgwUBM5U,part_270,2026-09-20 19:06:20,16114
HEALTH CARE CLINIC,Healthcare Clinic Chains,Medical clinic,Medical clinic,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",+91 93298 18106,N/A,,,"Sanjay Nagar, Burhanpur, Madhya Pradesh 450331",Sanjay Nagar,21.298402799999998,76.2272823,ChIJTz0Ny9ky2DsRbFAA7dTDwL8,https://www.google.com/maps/place/?q=place_id:ChIJTz0Ny9ky2DsRbFAA7dTDwL8,part_270,2026-09-20 19:06:20,16115
HELP CLINIC,Healthcare Clinic Chains,Medical clinic,Medical clinic,632010,Tamilnadu Circle,Chennai City Region,Vellore Division,"Abdullapuram S.O, Melmonavur B.O",+91 78896 75495,N/A,,,181143,632010,32.608215699999995,74.9798141,ChIJ7daWJbAgHDkR_lYKJBVz2EM,https://www.google.com/maps/place/?q=place_id:ChIJ7daWJbAgHDkR_lYKJBVz2EM,part_270,2026-09-20 19:06:20,16116
