business_name,search_category,primary_category,all_categories,pincode,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Gultekdi Fruit Market,Fruit and Vegetable Wholesaler,Fruits Wholesaler,Fruits Wholesaler,244245,+91 87884 70364,N/A,4.4,,"Market Yard, Gultekadi, Pune, Maharashtra 411037","Market Yard, Gultekadi",18.488252499999998,73.864752,ChIJJ9IHfR_AwjsRgXkODR1VjzQ,https://www.google.com/maps/place/?q=place_id:ChIJJ9IHfR_AwjsRgXkODR1VjzQ,part_028,2026-09-19 08:44:17,16
Yes Vegetable Market,Fruit and Vegetable Wholesaler,Market,Market,244245,+91 99868 74195,N/A,4.1,,"Mahadevapura, KC Reddy outer Ring road, Service Rd, Bengaluru, Karnataka 560048",Mahadevapura,12.990716599999999,77.6874898,ChIJU0V7j20RrjsRPSflDK5jqR4,https://www.google.com/maps/place/?q=place_id:ChIJU0V7j20RrjsRPSflDK5jqR4,part_028,2026-09-19 08:44:17,17
Chop Chop Chennai,Fruit and Vegetable Wholesaler,Produce market,Produce market,244245,+91 90437 43604,http://chopchopchennai.in/,5.0,,"10, SR Colony Rd, Padmavathi Nagar, Parvathy Nagar North, Yeswanth Nagar, Madambakkam, Tambaram, Tamil Nadu 600126","Padmavathi Nagar, Parvathy Nagar North, Yeswanth Nagar, Madambakkam",12.9044961,80.15126169999999,ChIJdbTF2hhfUjoRs0nYp6ne7PU,https://www.google.com/maps/place/?q=place_id:ChIJdbTF2hhfUjoRs0nYp6ne7PU,part_028,2026-09-19 08:44:17,18
Mahaveer Fruits Company,Fruit and Vegetable Wholesaler,Fruit and vegetable wholesaler,"Fruit and vegetable wholesaler, Fruits Wholesaler",244245,+91 674 253 4840,N/A,4.2,,"130, Near Shree Sai Residency, Janpath, Ashok Nagar, Bhubaneswar, Odisha 751009",Ashok Nagar,20.2630814,85.83868609999999,ChIJXa7irkinGToR4MAnGyFp2_8,https://www.google.com/maps/place/?q=place_id:ChIJXa7irkinGToR4MAnGyFp2_8,part_028,2026-09-19 08:44:17,19
Selvam fruits & Vegetables,Fruit and Vegetable Wholesaler,Produce market,Produce market,244245,+91 97876 96001,N/A,4.0,,"V111, 1, 6th Main Rd, V Block, Anna Nagar, Chennai, Tamil Nadu 600040","V Block, Anna Nagar",13.090199799999999,80.2130399,ChIJ5T3RL1tlUjoREUF-GE_lhac,https://www.google.com/maps/place/?q=place_id:ChIJ5T3RL1tlUjoREUF-GE_lhac,part_028,2026-09-19 08:44:17,20
Premium Pulp,Fruit and Vegetable Wholesaler,Food products supplier,"Food products supplier, Cold storage facility, Food manufacturer, Food Processing Company, Frozen dessert supplier, Frozen food manufacturer, Frozen food store, Fruit and vegetable processing, Produce market, Produce wholesaler",244245,+91 84839 39976,https://premiumpulp.in/,4.9,,"Shop no 1 ground floor, Shri Ram Colony, Chatrapati niwas, S No 78/2/1/34, Swaraj Colony, Shri Ganesh Colony, Dighi, Pune, Pimpri-Chinchwad, Maharashtra 411015","Swaraj Colony, Shri Ganesh Colony, Dighi",18.6239308,73.87096609999999,ChIJz2NchK_HwjsRIinHpJ7NOIw,https://www.google.com/maps/place/?q=place_id:ChIJz2NchK_HwjsRIinHpJ7NOIw,part_028,2026-09-19 08:44:17,21
RJ VEGETABLES & FRUITS,Fruit and Vegetable Wholesaler,Produce market,"Produce market, Vegetable wholesale market, Fruits & Vegetable Wholesaler",244245,+91 87503 87732,N/A,4.9,,"Main Market, SHIV MANDIR, MEHRAULI SABJI MANDI, New Delhi, Delhi 110030","Mehrauli Village, Mehrauli",28.5202077,77.17899469999999,ChIJNdXaI18fDTkRl6GqZqb5O8Y,https://www.google.com/maps/place/?q=place_id:ChIJNdXaI18fDTkRl6GqZqb5O8Y,part_028,2026-09-19 08:44:17,22
PAYAL FRUITS AND VEGETABLE,Fruit and Vegetable Wholesaler,Produce market,Produce market,244245,+91 97525 08940,https://payal-fruits.in/,4.7,,"Shop No1, Neel Sagar Colony, Neelbad, Bhopal, Madhya Pradesh 462044",Neel Sagar Colony,23.193396099999998,77.34283769999999,ChIJo7jhoZddfDkRl5QJ8CqxwM8,https://www.google.com/maps/place/?q=place_id:ChIJo7jhoZddfDkRl5QJ8CqxwM8,part_028,2026-09-19 08:44:17,23
Namdhari Fresh Fruit,Fruit and Vegetable Wholesaler,Fruit and vegetable wholesaler,"Fruit and vegetable wholesaler, Fruits & Vegetable Wholesaler, Fruit wholesaler, Fruits Wholesaler, Importer, Organic farm, Wholesaler",244245,N/A,https://namdharifreshfruit.com/,5.0,,"Namdhari Fresh Fruit, Sector 24, Turbhe, Navi Mumbai, Maharashtra 400703","Sector 24, Turbhe",19.06889,73.00933909999999,ChIJIbecLZDB5zsRRMRzYmpoeTc,https://www.google.com/maps/place/?q=place_id:ChIJIbecLZDB5zsRRMRzYmpoeTc,part_028,2026-09-19 08:44:17,24
Bengaluru Fruit Market,Fruit and Vegetable Wholesaler,Wholesale market,Wholesale market,244245,N/A,N/A,4.1,,"2nd phase, 1259, 10th Cross Rd, Ananth Nagar, Electronic City, Singena Agrahara, Karnataka 560099","Ananth Nagar, Electronic City",12.8426267,77.6889642,ChIJNUZkMPpsrjsRPMprvyVThJY,https://www.google.com/maps/place/?q=place_id:ChIJNUZkMPpsrjsRPMprvyVThJY,part_028,2026-09-19 08:44:17,25
Gupta Fresh Fruits and Vegitables Supplier,Fruit and Vegetable Wholesaler,Fruit and vegetable store,Fruit and vegetable store,244245,+91 85271 02711,https://gupta-fresh-fruits.grexa.site/,5.0,,"BD 1486, near Vegitables Market, Block B, New Sabzi Mandi, Azadpur, Mandi, Delhi, 110007","Block B, New Sabzi Mandi, Azadpur",28.712954,77.1713919,ChIJS5FW6XYCDTkRShmO6ysY5ho,https://www.google.com/maps/place/?q=place_id:ChIJS5FW6XYCDTkRShmO6ysY5ho,part_028,2026-09-19 08:44:17,26
MAFCO Retail Vegetable Market,Fruit and Vegetable Wholesaler,Produce market,"Produce market, Grocery delivery service, Fruits & Vegetable Wholesaler",244245,+91 79771 15950,http://www.kitchenneeds.co.in/,4.0,,"Vegetable Market Rd, Sector 18, Vashi, Navi Mumbai, Maharashtra 400703","Sector 18, Vashi",19.0713488,73.0085263,ChIJLd8AMLjB5zsRZ-yqOckD0rE,https://www.google.com/maps/place/?q=place_id:ChIJLd8AMLjB5zsRZ-yqOckD0rE,part_028,2026-09-19 08:44:17,27
O S Fruits,Fruit and Vegetable Wholesaler,Produce market,Produce market,244245,+91 98730 56794,https://www.osfruits.in/,5.0,,"D-11, opposite Vishal Mega Mart, Chhatarpur Enclave Phase 2, Chattarpur Enclave, Chhatarpur, New Delhi, Delhi 110074","Chhatarpur Enclave Phase 2, Chattarpur Enclave, Chhatarpur",28.501806799999997,77.187944,ChIJWXSAdCgfDTkRiVR8Q2XT0Zc,https://www.google.com/maps/place/?q=place_id:ChIJWXSAdCgfDTkRiVR8Q2XT0Zc,part_028,2026-09-19 08:44:17,28
Tarun Fresh Fruit And Vegetables Company,Fruit and Vegetable Wholesaler,Fruits & Vegetable Wholesaler,Fruits & Vegetable Wholesaler,244245,N/A,N/A,5.0,,"Shop No, A 1101, near Azadpur Mandi, near Azadpur, New Sabzi Mandi, Azadpur, Delhi, 110033","New Sabzi Mandi, Azadpur",28.7114056,77.16954439999999,ChIJX1NVkIoBDTkR-300MgRbMJE,https://www.google.com/maps/place/?q=place_id:ChIJX1NVkIoBDTkR-300MgRbMJE,part_028,2026-09-19 08:44:18,29
Nandini Milk Parlour,Dairy and Milk Parlour,Dairy store,Dairy store,244245,+91 80666 60000,https://www.kmfnandini.coop/,4.3,,"Nandini Milk Booth, Subramanyapura Police Station, 67, Dr Rajkumar Rd, E block, Subramanyanagar,2 State, Rajajinagar, Bengaluru, Karnataka 560010","E block, Subramanyanagar,2 State, Rajajinagar",13.0033462,77.55370119999999,ChIJKY84XoQ9rjsRqPvqfOOrQW4,https://www.google.com/maps/place/?q=place_id:ChIJKY84XoQ9rjsRqPvqfOOrQW4,part_028,2026-09-19 08:44:16,30
Krupa Milk Dairy,Dairy and Milk Parlour,Dairy Products Supplier,"Dairy Products Supplier, Dairy",244245,N/A,N/A,4.1,,"5-88/5/1, Indira Nagar, Chanda Nagar, Hyderabad, Telangana 500050","Indira Nagar, Chanda Nagar",17.4938723,78.320976,ChIJC9SYApSSyzsR3Yq7uh2gw4Y,https://www.google.com/maps/place/?q=place_id:ChIJC9SYApSSyzsR3Yq7uh2gw4Y,part_028,2026-09-19 08:44:16,31
Mohit Dairy and departmental store,Dairy and Milk Parlour,Dairy store,Dairy store,244245,+91 90155 51855,N/A,4.0,,"2624/7-a, Housing Board Market, YMCA Main St, Sector 6, Faridabad, Haryana 121006","Block A, Sector 6",28.368980399999998,77.3267109,ChIJm-hyznHcDDkRgobX6t02JAU,https://www.google.com/maps/place/?q=place_id:ChIJm-hyznHcDDkRgobX6t02JAU,part_028,2026-09-19 08:44:16,32
Nandini Milk Dairy Booth,Dairy and Milk Parlour,Dairy store,Dairy store,244245,N/A,N/A,3.6,,"XJJ7+XX6, Rukmani Colony, Sivanchetti Gardens, Bengaluru, Karnataka 560042","Rukmani Colony, Sivanchetti Gardens",12.9824006,77.6148829,ChIJ1fqt3o4WrjsRUkPQAUIIfuc,https://www.google.com/maps/place/?q=place_id:ChIJ1fqt3o4WrjsRUkPQAUIIfuc,part_028,2026-09-19 08:44:16,33
Isiri Farms,Dairy and Milk Parlour,Dairy farm,Dairy farm,244245,+91 95132 73747,N/A,4.5,,"gram Panchayat, 27/11, BM kaval, Hospalya colony, Agara, Badamanavarathekaval, Karnataka 560062","Hospalya colony, Agara",12.841256,77.4761039,ChIJ66y6kYwXrjsRPMDxzY9yDhU,https://www.google.com/maps/place/?q=place_id:ChIJ66y6kYwXrjsRPMDxzY9yDhU,part_028,2026-09-19 08:44:16,34
Chamunda Dairy,Dairy and Milk Parlour,Dairy store,Dairy store,244245,N/A,N/A,4.3,,"1, Commerce College Rd, Sarela Society, Vasant Vihar, Navrangpura, Ahmedabad, Gujarat 380009","Sarela Society, Vasant Vihar, Navrangpura",23.0370965,72.55948459999999,ChIJEaRnJPOEXjkR9ROyU7loENo,https://www.google.com/maps/place/?q=place_id:ChIJEaRnJPOEXjkR9ROyU7loENo,part_028,2026-09-19 08:44:16,35
Farmers Milk Cart,Dairy and Milk Parlour,Dairy store,Dairy store,244245,+91 91111 44425,N/A,4.5,,"GREATER BRIJESHWARI, 618, Scheme No 140, Indore, Madhya Pradesh 452016","Sector B, Scheme No 140",22.701342399999998,75.9169754,ChIJkUgpherjYjkRYw_REaehWEc,https://www.google.com/maps/place/?q=place_id:ChIJkUgpherjYjkRYw_REaehWEc,part_028,2026-09-19 08:44:16,36
Nandini Milk Shoppe,Dairy and Milk Parlour,Dairy store,"Dairy store, Dairy farm",244245,+91 99644 21206,http://www.kmfnandini.coop/,4.3,,"601, 9th A Main, 2nd Block, Jayanagar, Bengaluru, Karnataka 560011","2nd Block, Jayanagar",12.940272799999999,77.5841725,ChIJ8wr_kZUVrjsRDor87Jmo1wI,https://www.google.com/maps/place/?q=place_id:ChIJ8wr_kZUVrjsRDor87Jmo1wI,part_028,2026-09-19 08:44:16,37
Monica's Fresh Paneer,Dairy and Milk Parlour,Dairy,Dairy,244245,+91 98803 77744,N/A,5.0,,"A1, Apartment, BLOCK-1, 101, Kodigehalli - Thindlu Main Rd, Dhanalakshmi Layout, Kodigehalli, Bengaluru, Karnataka 560097","Dhanalakshmi Layout, Kodigehalli",13.0647133,77.5719666,ChIJrzV4XsIZrjsRR3-dEdT2e_Q,https://www.google.com/maps/place/?q=place_id:ChIJrzV4XsIZrjsRR3-dEdT2e_Q,part_028,2026-09-19 08:44:16,38
Chetan Dairy,Dairy and Milk Parlour,Dairy store,Dairy store,244245,+91 99116 78700,N/A,4.4,,"Shop no. 19, 2H Block, 2H Block, New Industrial Twp 2, New Industrial Township, Faridabad, Haryana 121001","2H Block, New Industrial Township 2, New Industrial Township",28.3858575,77.2874435,ChIJm0BadifcDDkRK7JzN0ZhgMg,https://www.google.com/maps/place/?q=place_id:ChIJm0BadifcDDkRK7JzN0ZhgMg,part_028,2026-09-19 08:44:16,39
Shri Krishna Milk Dairy,Dairy and Milk Parlour,Dairy store,"Dairy store, Soft drinks shop",244245,N/A,N/A,4.1,,"Bus Stop, Sikhar Tower, Main Rd 1, 6 No:, Shivaji Nagar, Bhopal, Madhya Pradesh 462016","6 Number Bus Stop, Shivaji Nagar",23.2280458,77.4284682,ChIJjy6b9F5CfDkRUYiCHPu7eNs,https://www.google.com/maps/place/?q=place_id:ChIJjy6b9F5CfDkRUYiCHPu7eNs,part_028,2026-09-19 08:44:16,40
Amrutha A2 Dairy farm,Dairy and Milk Parlour,Dairy farm,Dairy farm,244245,+91 91773 44441,N/A,4.5,,"1-36/1/12/1/67, near Reddy colony, Padmaja Nagar, Vemana Colony, Chanda Nagar, Hyderabad, Telangana 502032","Padmaja Colony, Vemana Colony, Chanda Nagar",17.5082141,78.3166459,ChIJg1wcY4WTyzsRisnVfUpvqlU,https://www.google.com/maps/place/?q=place_id:ChIJg1wcY4WTyzsRisnVfUpvqlU,part_028,2026-09-19 08:44:16,41
Hatsun Milk Dairy,Dairy and Milk Parlour,Dairy,Dairy,244245,+91 1800 425 3355,https://www.hap.in/,3.9,,"Malebennur-Kundur Rd, Kundur, Karnataka 577219",244245,14.294454499999999,75.7712121,ChIJyXC1R100ujsRIdxQreQCKKQ,https://www.google.com/maps/place/?q=place_id:ChIJyXC1R100ujsRIdxQreQCKKQ,part_028,2026-09-19 08:44:16,42
Arna Dairy Farm Pvt. Ltd,Dairy and Milk Parlour,Dairy farm,Dairy farm,244245,+91 96863 25511,N/A,4.6,,"Bileshivale Main Rd, Hanumanthappa Layout, Essel gardens, Bengaluru, Karnataka 560077","Hanumanthappa Layout, Essel gardens",13.0564942,77.6644884,ChIJOTOcpFMXrjsRpIhF9FGXsks,https://www.google.com/maps/place/?q=place_id:ChIJOTOcpFMXrjsRpIhF9FGXsks,part_028,2026-09-19 08:44:16,43
Bhatia Paneer Bhandar,Dairy and Milk Parlour,Dairy Products Supplier,Dairy Products Supplier,244245,+91 98112 17030,N/A,4.3,,"1C, 46 NH, Bata B Colony, New Industrial Twp 1, New Industrial Township, Faridabad, Haryana 121001","Bata B Colony, New Industrial Township 1, New Industrial Township",28.3794363,77.3037469,ChIJFTYfAT7cDDkRrPfXmN7scIM,https://www.google.com/maps/place/?q=place_id:ChIJFTYfAT7cDDkRrPfXmN7scIM,part_028,2026-09-19 08:44:16,44
Shyam Dudh Dairy,Dairy and Milk Parlour,Dairy store,Dairy store,244245,+91 97848 88433,N/A,3.9,,"Baba Ramdev Rd, Masuria, Dalle Khan Ki Chakki, Baldev Nagar, Jodhpur, Rajasthan 342003","Masuria, Dalle Khan Ki Chakki, Baldev Nagar",26.2683869,72.991556,ChIJQajrvJ2OQTkRae_hK_cde30,https://www.google.com/maps/place/?q=place_id:ChIJQajrvJ2OQTkRae_hK_cde30,part_028,2026-09-19 08:44:16,45
Jain Dairy Products Pvt. Ltd. - Head Office,Dairy and Milk Parlour,Ice cream shop,"Ice cream shop, Corporate office",244245,+91 70481 00100,http://www.jaindairy.com/,4.0,,"Anupam Complex 1, Swastik Char Rasta, Commerce College Rd, opp. Fairdeal House, Navrangpura, Ahmedabad, Gujarat 380009","Swastik Society, Navrangpura",23.0372138,72.560198,ChIJewBWjfaEXjkR79qDeJdrXbA,https://www.google.com/maps/place/?q=place_id:ChIJewBWjfaEXjkR79qDeJdrXbA,part_028,2026-09-19 08:44:16,46
GOPALA HARITAM DELIGHTS,Dairy and Milk Parlour,Dairy,Dairy,244245,+91 99026 19971,http://gopalaharitam.in/,5.0,,"opulence villas, Basement, Badamanavarathekaval, Karnataka 560109",244245,12.8545193,77.51807629999999,ChIJg0JyvkQ_rjsRX3CV9qNdhpQ,https://www.google.com/maps/place/?q=place_id:ChIJg0JyvkQ_rjsRX3CV9qNdhpQ,part_028,2026-09-19 08:44:16,47
KOLUR MILK DAURY,Dairy and Milk Parlour,Dairy farm,Dairy farm,244245,N/A,N/A,,,"VCR7+749, Kolur, Karnataka 560074",244245,12.8906724,77.4128513,ChIJMaB7SwA5rjsRoKJBRcy7k0I,https://www.google.com/maps/place/?q=place_id:ChIJMaB7SwA5rjsRoKJBRcy7k0I,part_028,2026-09-19 08:44:16,48
गोकुल दुग्ध डेयरी,Dairy and Milk Parlour,Grocery store,Grocery store,244245,N/A,N/A,5.0,,"Bhinder, Rajasthan 313603",244245,24.5033045,74.1877616,ChIJFR5TIwDLZzkR-l8fCMJU-Ys,https://www.google.com/maps/place/?q=place_id:ChIJFR5TIwDLZzkR-l8fCMJU-Ys,part_028,2026-09-19 08:44:17,49
Farmer Dairy,Dairy and Milk Parlour,Milk delivery service,Milk delivery service,244245,N/A,N/A,4.9,,"Vaibhav Nagar, Plot No 27, Neemuch - Mhow Rd, Neemuch, Madhya Pradesh 458441",244245,24.451983799999997,74.8747236,ChIJ90UqCN11ZjkRlRb7YWaeLgU,https://www.google.com/maps/place/?q=place_id:ChIJ90UqCN11ZjkRlRb7YWaeLgU,part_028,2026-09-19 08:44:17,50
Mother Dairy Parlour,Dairy and Milk Parlour,Dairy store,Dairy store,244245,+91 1800 180 1018,https://www.motherdairy.com/,4.2,,"H8W5+84F, Subhash Park, Block C 1, New Ashok Nagar, New Delhi, Delhi, 110096","Subhash Park, Block C 1, New Ashok Nagar",28.5958193,77.307795,ChIJtVxHFI3kDDkR4KowmIUHCZA,https://www.google.com/maps/place/?q=place_id:ChIJtVxHFI3kDDkR4KowmIUHCZA,part_028,2026-09-19 08:44:17,51
Amrada milk and ghee,Dairy and Milk Parlour,Dairy Products Supplier,"Dairy Products Supplier, Dairy farm, Food producer, Health food store, Milk delivery service, Organic food store",244245,+91 93681 14944,https://amrada.in/,4.8,,"Prashant villa, prashant vihar, Sanik COlony, Balawala, Dehradun, Harrawala, Uttarakhand 248005","Sanik COlony, Balawala",30.2541284,78.0961305,ChIJaSuxNu8vCTkRC3FhvZrvw08,https://www.google.com/maps/place/?q=place_id:ChIJaSuxNu8vCTkRC3FhvZrvw08,part_028,2026-09-19 08:44:17,52
Badwaik Dairy,Dairy and Milk Parlour,Dairy store,Dairy store,244245,+91 98503 02488,N/A,4.2,,"no 65, New Neharu Nagar, Sanmarga Nagar, Nagpur, Maharashtra 440034","New Neharu Nagar, Sanmarga Nagar",21.1047594,79.1207098,ChIJY3MUXLe41DsRg8HQ8HidN8Y,https://www.google.com/maps/place/?q=place_id:ChIJY3MUXLe41DsRg8HQ8HidN8Y,part_028,2026-09-19 08:44:17,53
Panchratan Dairy Udyog,Dairy and Milk Parlour,Dairy store,Dairy store,244245,+91 92463 76940,N/A,4.5,,"Shop No, 1-8-155/4, PG Road, opposite Auto Finance Limited, Innovation Colony, Sappu Bagh Apaprtment, Jogani, Ramgopalpet, Hyderabad, Telangana 500003","Innovation Colony, Sappu Bagh Apaprtment, Jogani, Ramgopalpet",17.4405272,78.48579149999999,ChIJxSbD7w-ayzsRtBdqDhIZwgw,https://www.google.com/maps/place/?q=place_id:ChIJxSbD7w-ayzsRtBdqDhIZwgw,part_028,2026-09-19 08:44:17,54
Om Geetha Dairy,Dairy and Milk Parlour,Dairy store,Dairy store,244245,+91 83415 90399,N/A,4.4,,"RangaReddy, Sri Sai Nagar, Canara Nagar, Boduppal, Hyderabad, Telangana 500092","RangaReddy, Sri Sai Nagar, Canara Nagar, Boduppal",17.4069762,78.5910032,ChIJ6ZO4O-qeyzsRmcfHvuPIlVg,https://www.google.com/maps/place/?q=place_id:ChIJ6ZO4O-qeyzsRmcfHvuPIlVg,part_028,2026-09-19 08:44:17,55
