business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Eye Life Hospital | Best Eye Hospital in Mumbai,Eye Clinic and Eye Hospital,Eye care center,"Eye care center, Hospital, Ophthalmologist",628904,Tamilnadu Circle,"Southern Region, Madurai",Kovilpatti Division,"Nagalapuram S.O (Tuticorin), Attankarai B.O, Duraisamypuram B.O",+91 99672 62640,https://eyelifehospital.com/,4.6,168,"8th floor, Krishna Heritage, Linking Rd, above Mercedes - Landmark Cars, opp. St. Lawrence School, Santacruz (West), Mumbai, Maharashtra 400054",Santacruz (West),19.0818546,72.83484059999999,ChIJiQxtrg7J5zsRgrQFvtClAHc,https://www.google.com/maps/place/?q=place_id:ChIJiQxtrg7J5zsRgrQFvtClAHc,part_266,2026-09-20 19:12:08
