business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
V Square Training Academy - IELTS | TOEFL | GRE GMAT | OET PTE BEC Training Centre in Chennai | Cambridge English Coaching,Spoken English Institute,Coaching Center,"Coaching Center, English language school, French language school, German language school",628802,Tamilnadu Circle,"Southern Region, Madurai",Tuticorin Division,"Siruthondanallur S.O, Arumugamangalam B.O, Idaiyarkadu B.O",+91 90031 13923,http://www.vsquaretraining.com/,4.5,100,"1st Floor, Plot No. 70B, Jayalakshmi Nagar Main Rd, Jayalakshmi Nagar, Kattupakkam, Kattuppakkam, Tamil Nadu 600056","Jayalakshmi Nagar, Kattupakkam",13.043184,80.12410969999999,ChIJq_FcfiNhUjoRuZO65-5_RP0,https://www.google.com/maps/place/?q=place_id:ChIJq_FcfiNhUjoRuZO65-5_RP0,part_266,2026-09-20 19:08:34
