business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Getin Infotech - CCTV Installation | Desktop Repair | Electrical Works | Plumbing Works,CCTV Installation and Security System,Security system installation service,Security system installation service,628219,Tamilnadu Circle,"Southern Region, Madurai",Tuticorin Division,"Vellalanvilai S.O, Pitchivilai B.O",N/A,N/A,4,,"971A, Kalki Street, Road, Krishna Nagar, Manthithoppu, Kovilpatti, Tamil Nadu 628503",Krishna Nagar,9.1539007,77.852966,ChIJ74Jiu46tBjsR1_RawkXDIk8,https://www.google.com/maps/place/?q=place_id:ChIJ74Jiu46tBjsR1_RawkXDIk8,part_265,2026-09-20 19:11:12
