business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Cutis International Cosmetic Clinics | Hyderabad,Hair Transplant Clinic,Hair transplantation clinic,"Hair transplantation clinic, Cosmetic surgeon, Dermatologist, Hair removal service, Hair replacement service, Laser hair removal service, Skin care clinic",628213,Tamilnadu Circle,"Southern Region, Madurai",Tuticorin Division,"Paramankurichi S.O, Kuthiraimozhi B.O, Nadunallumoolaikinar B.O",+91 73566 33344,https://cutisinternationalhyderabad.com/?utm_source=google&utm_medium=GBP&utm_campaign=organic,4.7,147,"Survey no: 66 & 67, Jubilee Heights, Plot No: 68 & 69, Jubilee Enclave Rd, near Shilparamam, Jubilee Enclave, Madhapur, Hyderabad, Telangana 500081","Jubilee Enclave, Madhapur",17.455723799999998,78.3749745,ChIJRQ4OWXyTyzsRWMtkNOdvU98,https://www.google.com/maps/place/?q=place_id:ChIJRQ4OWXyTyzsRWMtkNOdvU98,part_265,2026-09-20 19:07:38
Cutis International Cosmetic Clinics | Best Hair Transplant & Skin Care Clinic in Malappuram,Hair Transplant Clinic,Hair transplantation clinic,"Hair transplantation clinic, Dermatologist, Laser hair removal service, Skin care clinic",628213,Tamilnadu Circle,"Southern Region, Madurai",Tuticorin Division,"Paramankurichi S.O, Kuthiraimozhi B.O, Nadunallumoolaikinar B.O",+91 96569 33344,https://www.cutisinternational.com/,4.1,18,"Edarikkodu junction, near Ilaj dental clinic, Kottakkal, Keralam 676501",628213,10.9948728,75.98009309999999,ChIJIRdbCuuzpzsRBEQFNMaLljQ,https://www.google.com/maps/place/?q=place_id:ChIJIRdbCuuzpzsRBEQFNMaLljQ,part_265,2026-09-20 19:07:38
