business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Harvester machine Sales&Services,Venayaga Engineering Works",Agricultural Machinery and Harvester,Agricultural service,Agricultural service,632007,Tamilnadu circle,Chennai City Region,Vellore Division,"Katpadi Agricultural Farm B.O, Pallikuppam B.O, Katpadi S.O",+91 98400 83331,N/A,3.8,,"HJRJ+FWF, Mettupalayam - Cuddalore Rd, Ammampalayam, Thulukkanur, Tamil Nadu 636141",632007,11.5911875,78.6322969,ChIJs4eJusGdqzsRYfwfpO3jxwE,https://www.google.com/maps/place/?q=place_id:ChIJs4eJusGdqzsRYfwfpO3jxwE,part_270,2026-09-20 19:04:47
ARUN AGRO,Agricultural Machinery and Harvester,Auto parts store,"Auto parts store, Industrial Spares & Products Wholesaler",632007,Tamilnadu circle,Chennai City Region,Vellore Division,"Katpadi Agricultural Farm B.O, Pallikuppam B.O, Katpadi S.O",+91 80128 51965,N/A,5.0,,"Tptc 2 Unit, Trichy Main Rd, Aadal Nagar, Viluppuram, Tamil Nadu 605403",Aadal Nagar,11.9142131,79.4742923,ChIJJwKmM3JXUzoRQ_WBrbMyhB8,https://www.google.com/maps/place/?q=place_id:ChIJJwKmM3JXUzoRQ_WBrbMyhB8,part_270,2026-09-20 19:04:47
SRI KRISHNA AGRO,Agricultural Machinery and Harvester,Agricultural Product Wholesaler,Agricultural Product Wholesaler,632007,Tamilnadu circle,Chennai City Region,Vellore Division,"Katpadi Agricultural Farm B.O, Pallikuppam B.O, Katpadi S.O",+91 63696 43691,N/A,4.8,,"NH75, Kurinjinagar, Kilvaithinankuppam, Tamil Nadu 632201",Kurinjinagar,12.955050499999999,78.9850475,ChIJA8mIHgBrrTsRN1lfxRVZRnc,https://www.google.com/maps/place/?q=place_id:ChIJA8mIHgBrrTsRN1lfxRVZRnc,part_270,2026-09-20 19:04:47
