business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
K H HERBALS | Nattu Marunthu Kadai |,Herbal and Ayurvedic Cosmetic Products,Herbal medicine store,"Herbal medicine store, Health food store, Herb shop, Medical Center, Nut store, Organic drug store, Organic food store, Organic shop",632113,Tamilnadu Circle,Chennai City Region,Vellore Division,"Cholavaram S.O, Chinnapalambakkam B.O, Jardhankollai B.O",+91 80150 76665,http://sites.google.com/view/khherbals,4.7,7,"81, New St, near Old Bus Stand, Kilvallam, Kannamangalam, Tamil Nadu 632311",Kilvallam,12.7504596,79.1519179,ChIJExWBmSElrTsRlV4wNRRlrGI,https://www.google.com/maps/place/?q=place_id:ChIJExWBmSElrTsRlV4wNRRlrGI,part_270,2026-09-20 19:16:38
