business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
OPTIICO | Katpadi,Optical Store and Eyewear,Optical Wholesaler,"Optical Wholesaler, Contact lenses supplier, Optical instrument repair service, Optical Products Manufacturer, Optician, Sunglasses store",632002,Tamilnadu circle,Chennai City Region,Vellore Division,"Chitteri B.O, Edayansathu B.O, Palamathi B.O",+91 94872 33222,N/A,4.9,,"245/52,VELLORE TO, Vellore - Chittoor Rd, Dharapadavedu, Vellore, Tamil Nadu 632007","Suthanthira Ponvizha Nagar, Bharathi Nagar, Dharapadavedu",12.963780499999999,79.1373385,ChIJjU9pNmlHrTsRMCac9XHYmOA,https://www.google.com/maps/place/?q=place_id:ChIJjU9pNmlHrTsRMCac9XHYmOA,part_270,2026-09-20 19:02:27
