business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Thugil | Premium Blouse Boutique | Imitation Jewellery,Artificial Jewellery and Accessories,Clothing Accessories Store,Clothing Accessories Store,632202,Tamilnadu circle,Chennai City Region,Vellore Division,"Annangudi B.O, Arumbakkam B.O, Bomminaickenpalayam B.O",N/A,N/A,,,"20, Subramaniya Iyer Rd, R N Palayam, Vellore, Tamil Nadu 632001",R N Palayam,12.913929099999999,79.1258656,ChIJJ90s4685rTsRzSkl9Zvmafo,https://www.google.com/maps/place/?q=place_id:ChIJJ90s4685rTsRzSkl9Zvmafo,part_270,2026-09-20 19:18:51
