business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Freelance Graphic designer in Tenkasi | Freelance graphic designer near me | Logo Designer | Social Media Design | KM Digital,Digital Marketing Agencies,Graphic designer,"Graphic designer, Branding agency, Design agency, Desktop publishing service",627811,Tamilnadu Circle,"Southern Region, Madurai",Kovilpatti Division,"Tenkasi H.O, Tenkasi RS S.O",N/A,https://kmdigitalchennai.weebly.com/,,,"X876+36C, LRS Palayam, Tenkasi, Tamil Nadu 627811",LRS Palayam,8.962644899999999,77.31051529999999,ChIJZxBYNgEpBDsR_zj-7ZrSwFY,https://www.google.com/maps/place/?q=place_id:ChIJZxBYNgEpBDsR_zj-7ZrSwFY,part_264,2026-09-20 19:09:21
