business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
SHRI RAGHAVENDRA DENTAL CLINIC | Dental Clinic Thoothukudi | Dental Clinic in Tuticorin | Best Dental Clinic in Thoothukudi,Dental Clinic,Dental clinic,"Dental clinic, Cosmetic dentist, Dental hygienist, Dental implants periodontist, Dental implants provider, Dental radiology, Dentist, Orthodontist, Periodontist, Teeth whitening service",628008,Tamilnadu Circle,"Southern Region, Madurai",Tuticorin Division,"Chidambaranagar S.O, Madathur B.O, Levingipuram B.O",+91 98944 22127,https://www.instagram.com/shriraghavendra_dental/profilecard/?igsh=N3lyY2dxanlweTg1,4.5,,"Jeyaraj Rd, Meenakshipuram West, Meenakshipuram, Thoothukudi, Tamil Nadu 628001","Meenakshipuram West, Meenakshipuram",8.8060037,78.1389659,ChIJK5ygGZTvAzsRxPbe8hAMzgg,https://www.google.com/maps/place/?q=place_id:ChIJK5ygGZTvAzsRxPbe8hAMzgg,part_264,2026-09-20 19:26:50
