business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Variety Kitchen –Thane | Modular Kitchen | Home Interior Designers Charai Naka, Thane West",Modular Kitchen Manufacturer,Modular home dealer,Modular home dealer,628104,Tamilnadu Circle,"Southern Region, Madurai",Tuticorin Division,"Sekkarakudi S.O, Chockalingapuram B.O, Kollampirambu dalavaipuram B.O",+91 98671 02575,N/A,,,"Shop Number 2, makhmali talav, Lal Bahadur Shastri Marg, opposite Shivanand udyog sankul, Charai, Thane West, Thane, Maharashtra 400601","Charai, Thane West",19.1972122,72.9716907,ChIJ630ZNAa55zsRAJFbYEMVb1A,https://www.google.com/maps/place/?q=place_id:ChIJ630ZNAa55zsRAJFbYEMVb1A,part_264,2026-09-20 19:29:38
