business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
NestIQ PG Hostel | Men's Hostel in Padur,PG,Student dormitory,"Student dormitory, Boarding house, Boys' hostel, Group home, Backpacker Hostel, Lodge, Short term apartment rental agency, Student housing center",628003,Tamilnadu Circle,"Southern Region, Madurai",Tuticorin Division,"New Colony S.O (Tuticorin), Tuticorin courts S.O",+91 94296 94643,https://www.nestiqhostel.in/,4.4,67,"SF no 10/2, Samathuva Nagar Rd, Samathuvanagar, Kalipattur, Tamil Nadu 603103",Samathuvanagar,12.8139091,80.23345049999999,ChIJp5085oNbUjoR3DBPsJw_aPQ,https://www.google.com/maps/place/?q=place_id:ChIJp5085oNbUjoR3DBPsJw_aPQ,part_264,2026-09-20 19:23:47
