business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Bhopal Steel - Steel Railing | steel fabrication Dealers & Manufacturers In Bhopal,Steel Fabrication Workshop,Steel fabricator,"Steel fabricator, Aluminium Supplier, Aluminum frames supplier, Aluminum window, Door shop, Glass shop, Iron & Steel Store, PVC windows supplier, Steel distributor, Window supplier",631204,Tamilnadu Circle,Chennai City Region,Kanchipuram Division,"Kanakammachatram S.O, Arcot B.O, Illuppur B.O",+91 93293 10928,N/A,4.9,142,"26A, Ratnagiri Raisen Rd, near Sbi Bank, Ratnagiri, Piplani, BHEL, Bhopal, Madhya Pradesh 462022","Ratnagiri, Piplani, BHEL",23.2500869,77.478841,ChIJ6-t4rb9BfDkRrY9PMiYH-DU,https://www.google.com/maps/place/?q=place_id:ChIJ6-t4rb9BfDkRrY9PMiYH-DU,part_269,2026-09-20 19:14:48
