business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Fast Money Gold | Kanchipuram | Old Gold Buyers,Pawn Broker and Gold Loan,Jewelry buyer,Jewelry buyer,631561,Tamilnadu Circle,Chennai City Region,Kanchipuram Division,"Enathur S.O, Attuputhur B.O, Nirvalur B.O",+91 96557 96557,https://fastmoneygold.com/kanchipuram/old-gold-buyer-kanchipuram/?utm_source=google&utm_medium=maps&utm_campaign=kanchipuram,4.6,84,"58A, Kamarajar St, near Taluka Office, Kanchipuram, Tamil Nadu 631501",631561,12.831941899999999,79.7036506,ChIJUWbxgNpfUjoRcdX-fv8Ktyg,https://www.google.com/maps/place/?q=place_id:ChIJUWbxgNpfUjoRcdX-fv8Ktyg,part_269,2026-09-20 19:27:12
