business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
AARTHI SCANS & LABS | KATPADI | DIAGNOSTIC CENTRE,Diagnostic Center,Medical laboratory,"Medical laboratory, Blood testing service",631151,Tamilnadu circle,Chennai City Region,Arakkonam Division,"Arigilapadi BO, Iluppaithandalam BO, Kadambainallore BO",+91 95001 29168,https://aarthiscan.com/?utm_source=gbp&utm_medium=referral&utm_campaign=business_profile&utm_content=chennai,4.9,,"Bus Stand, 42, VIT Rd, opposite Indian Oil Petrol Bunk, near Vellore - Chittoor Road, Dharapadavedu, Katpadi, Vellore, Tamil Nadu 632007","Dharapadavedu, Katpadi",12.9672365,79.1386251,ChIJGboze6dHrTsRKsreOM0tGyA,https://www.google.com/maps/place/?q=place_id:ChIJGboze6dHrTsRKsreOM0tGyA,part_269,2026-09-20 19:11:17
