business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
SwimINDIA pools & Fountains|Swimming pool Construction&Fountain Equipment's Waterfall Nozzle supply&installation | Tenkasi,Spa Equipment Suppliers,Swimming pool contractor,"Swimming pool contractor, Service establishment",627751,Tamilnadu circle,"Southern Region, Madurai",Kovilpatti Division,"Boganallur B.O, Chockammpatti B.O, Kambapacheri B.O",N/A,https://www.swimindiapools.in/,,,"SwimINDIA pools & Fountains|Swimming pool Construction&Fountain Equipment's Waterfall Nozzle supply&installation | Tenkasi, 627751, India",627751,8.9320681,77.762766,ChIJyy1RNzVZvKcRz6LOOnSEPOg,https://www.google.com/maps/place/?q=place_id:ChIJyy1RNzVZvKcRz6LOOnSEPOg,part_263,2026-09-20 19:29:25
