business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Ensure IAS | IAS Coaching In Delhi | Best IAS Coaching In Karol Bagh | UPSC Coaching In Delhi, India",Competitive Exam Coaching (UPSC/Banking),Coaching Center,"Coaching Center, Education center, Educational consultant, Educational institution",627418,Tamilnadu Circle,"Southern Region, Madurai",Tirunelveli Division,"Kila Ambur SO, Ayanthiruvaleeswaram BO, Karuthapillaiyur BO",+91 79004 47900,https://ensureias.com/,4.8,453,"Third Floor, Near Karol Bagh Metro Gate No. 8, 1B, Pusa Rd, Delhi, 110005","Block B, Rajinder Nagar",28.6435969,77.1883312,ChIJafekxAIDDTkRchd4zHsXJ08,https://www.google.com/maps/place/?q=place_id:ChIJafekxAIDDTkRchd4zHsXJ08,part_263,2026-09-20 19:12:08
